0 -84.6304
1 -91.1304
2 -92.6305
3 -104.13
4 -114.631
5 -118.131
6 -84.1305
7 -84.1304
8 -92.1304
9 -49.6304
10 -3.13009
11 19.8701
12 14.37
13 -21.13
14 -45.6302
15 -50.1302
16 -62.1303
17 -68.6303
18 -47.6303
19 -9.13012
20 10.37
21 2.37003
22 7.87007
23 18.3701
24 22.8701
25 11.87
26 -18.63
27 -9.62998
28 33.3702
29 51.3702
30 45.3703
31 64.3703
32 68.8703
33 60.3703
34 64.8703
35 66.8704
36 98.8705
37 116.87
38 88.3704
39 59.8703
40 46.3702
41 17.8701
42 5.37004
43 8.87002
44 -25.1301
45 -30.1301
46 16.3701
47 39.8702
48 31.8701
49 25.8701
50 19.3701
51 1.37008
52 26.8703
53 100.871
54 127.371
55 99.3705
56 92.3704
57 73.3703
58 41.3703
59 59.3704
60 104.871
61 154.371
62 163.871
63 127.871
64 104.87
65 84.8703
66 52.3703
67 51.8703
68 72.8703
69 67.3702
70 30.3701
71 8.37004
72 9.37004
73 7.87005
74 10.3701
75 11.87
76 -13.13
77 -22.6301
78 -46.1302
79 -91.6303
80 -115.131
81 -116.631
82 -71.1305
83 -46.6303
84 -65.6303
85 -87.6304
86 -89.6304
87 -70.6304
88 -67.1303
89 -61.1303
90 -48.1303
91 -64.6303
92 -76.1303
93 -59.1303
94 -48.1303
95 -47.6302
96 -55.6303
97 -49.6303
98 -45.1302
99 -59.6303
