0 -3.56508e+07
1 -4.04465e+07
2 -4.50826e+07
3 -4.95407e+07
4 -5.38034e+07
5 -5.78537e+07
6 -6.16757e+07
7 -6.52543e+07
8 -6.85753e+07
9 -7.16257e+07
10 -7.43935e+07
11 -7.68676e+07
12 -7.90384e+07
13 -8.08973e+07
14 -8.24369e+07
15 -8.36511e+07
16 -8.45353e+07
17 -8.50857e+07
18 -8.53005e+07
19 -8.51785e+07
20 -8.47204e+07
21 -8.3928e+07
22 -8.28043e+07
23 -8.13538e+07
24 -7.95823e+07
25 -7.74967e+07
26 -7.51052e+07
27 -7.24174e+07
28 -6.94437e+07
29 -6.6196e+07
30 -6.2687e+07
31 -5.89307e+07
32 -5.49417e+07
33 -5.0736e+07
34 -4.633e+07
35 -4.17411e+07
36 -3.69875e+07
37 -3.2088e+07
38 -2.70618e+07
39 -2.19288e+07
40 -1.67093e+07
41 -1.14238e+07
42 -6.09328e+06
43 -738681
44 4.61884e+06
45 9.95813e+06
46 1.52581e+07
47 2.04979e+07
48 2.56568e+07
49 3.07144e+07
50 3.56508e+07
51 4.04465e+07
52 4.50826e+07
53 4.95407e+07
54 5.38034e+07
55 5.78537e+07
56 6.16757e+07
57 6.52543e+07
58 6.85753e+07
59 7.16257e+07
60 7.43935e+07
61 7.68676e+07
62 7.90384e+07
63 8.08973e+07
64 8.24369e+07
65 8.36511e+07
66 8.45353e+07
67 8.50857e+07
68 8.53005e+07
69 8.51785e+07
70 8.47204e+07
71 8.3928e+07
72 8.28043e+07
73 8.13538e+07
74 7.95823e+07
75 7.74967e+07
76 7.51052e+07
77 7.24174e+07
78 6.94437e+07
79 6.6196e+07
80 6.2687e+07
81 5.89307e+07
82 5.49417e+07
83 5.0736e+07
84 4.633e+07
85 4.17411e+07
86 3.69875e+07
87 3.2088e+07
88 2.70618e+07
89 2.19288e+07
90 1.67093e+07
91 1.14238e+07
92 6.09328e+06
93 738681
94 -4.61884e+06
95 -9.95813e+06
96 -1.52581e+07
97 -2.04979e+07
98 -2.56568e+07
99 -3.07144e+07
