0.017895 0.00015 0.022261
0.015835 0.000138 0.020032
0.015952 0.000136 0.020046
0.015874 0.000138 0.020159
0.015878 0.000152 0.02006
0.015899 0.000146 0.020105
0.015854 0.000138 0.020024
0.015871 0.000137 0.020076
0.015883 0.000133 0.020068
0.015856 0.000143 0.020046
0.015881 0.000141 0.020034
0.015848 0.000138 0.02006
0.015906 0.000136 0.020003
0.015889 0.000144 0.020003
0.015856 0.000165 0.020057
0.015884 0.000151 0.020051
0.015921 0.000147 0.020091
0.015882 0.000149 0.019999
0.015937 0.00015 0.020002
0.015852 0.000136 0.02018
0.015964 0.000144 0.02003
0.017364 0.000148 0.022203
0.015847 0.000138 0.020012
0.015861 0.000163 0.020071
0.016393 0.000155 0.021507
0.015893 0.000155 0.020025
0.015853 0.000137 0.020088
0.017086 0.000153 0.020033
0.01587 0.000137 0.020085
0.015836 0.000135 0.020026
0.015895 0.000154 0.022578
0.015874 0.000164 0.020049
0.015871 0.000146 0.02006
0.015889 0.000151 0.019982
0.015918 0.000137 0.020018
0.01587 0.000143 0.020008
0.015826 0.000137 0.024206
0.018025 0.000144 0.022631
0.016322 0.000148 0.020064
0.015939 0.000156 0.020172
0.015913 0.000157 0.020012
0.015836 0.000153 0.020035
0.015888 0.000151 0.020002
0.015917 0.000146 0.019996
0.01589 0.000148 0.020037
0.015942 0.000149 0.020037
0.015855 0.000147 0.020081
0.015867 0.000145 0.020045
0.015851 0.000148 0.020016
0.018236 0.000155 0.022465
0.017869 0.000158 0.022434
0.015978 0.000151 0.020106
0.015849 0.000151 0.020024
0.016073 0.000153 0.020021
0.015967 0.000138 0.020046
0.015897 0.000156 0.020056
0.015854 0.000137 0.019969
0.015904 0.000137 0.019994
0.015851 0.000149 0.019984
0.015877 0.000136 0.019989
0.015906 0.000164 0.020009
0.015989 0.000138 0.020032
0.015838 0.000143 0.02003
0.015879 0.000149 0.020028
0.0159 0.000145 0.019992
0.015896 0.000162 0.020022
0.015832 0.000148 0.020012
0.015836 0.000149 0.02003
0.015861 0.000144 0.020047
0.015906 0.000144 0.020202
0.015932 0.000163 0.020031
0.015891 0.000138 0.019978
0.015844 0.000144 0.020009
0.015825 0.000144 0.021397
0.015918 0.00014 0.01998
0.01588 0.000152 0.019984
0.015887 0.00014 0.019992
0.015847 0.000147 0.019996
0.015918 0.000149 0.020017
0.015929 0.000146 0.020001
0.015886 0.000162 0.020029
0.015871 0.000148 0.020035
0.015932 0.000136 0.020046
0.015843 0.000143 0.019991
0.015958 0.000151 0.020079
0.015873 0.00015 0.020002
0.015842 0.000148 0.020123
0.015846 0.000154 0.020065
0.01583 0.000136 0.020013
0.019301 0.000194 0.02017
0.015889 0.000152 0.019986
0.015846 0.000136 0.020031
0.01595 0.000161 0.020038
0.015838 0.000144 0.020021
0.015936 0.000146 0.02009
0.016078 0.000156 0.020154
0.015881 0.000149 0.020043
0.015867 0.00015 0.020085
0.015813 0.000135 0.021766
0.017923 0.000155 0.0215
0.015861 0.000169 0.020023
0.015873 0.000149 0.020019
0.015882 0.000137 0.020041
0.015989 0.000135 0.020043
0.015877 0.000151 0.020033
0.015929 0.000143 0.020035
0.015897 0.000136 0.019998
0.015938 0.000148 0.020073
0.015851 0.000135 0.019999
0.015853 0.000138 0.019961
0.015893 0.000152 0.020026
0.015895 0.000141 0.020037
0.015868 0.000135 0.020054
0.015859 0.000139 0.019987
0.015977 0.000133 0.020037
0.015952 0.000154 0.02003
0.015875 0.000148 0.020022
0.015869 0.000145 0.020039
0.015832 0.000159 0.020036
0.015904 0.000138 0.020091
0.016 0.000154 0.020032
0.015913 0.000146 0.020026
0.015851 0.000146 0.020054
0.015862 0.000149 0.022131
0.017875 0.000153 0.022439
0.017903 0.000156 0.022004
0.015882 0.00014 0.02004
0.015833 0.000147 0.020048
0.015992 0.000136 0.02009
0.015973 0.000136 0.020122
0.015913 0.000138 0.020064
0.015885 0.000143 0.020088
0.015851 0.000146 0.020064
0.017156 0.000205 0.021215
0.016034 0.000153 0.020251
0.01601 0.000171 0.020288
0.016069 0.000142 0.020288
0.015983 0.000141 0.020282
0.016031 0.00016 0.020184
0.016017 0.00014 0.020265
0.01586 0.000156 0.020044
0.016201 0.000151 0.020021
0.015902 0.000149 0.020543
0.017613 0.000152 0.020482
0.016137 0.000157 0.020351
0.016186 0.000158 0.02034
0.015988 0.000141 0.020327
0.01608 0.000139 0.020462
0.017026 0.000154 0.020065
0.015844 0.00015 0.020213
0.015881 0.000145 0.020807
0.016027 0.000143 0.020347
0.016212 0.00015 0.020282
0.016126 0.00015 0.020365
0.016107 0.000139 0.020411
0.016123 0.000155 0.020491
0.016108 0.00014 0.020239
0.015963 0.000146 0.020153
0.015901 0.000136 0.020168
0.016699 0.000136 0.020251
0.015942 0.000144 0.02031
0.016044 0.000149 0.020315
0.016038 0.000146 0.020252
0.015991 0.000155 0.02021
0.016141 0.000142 0.020012
0.016066 0.000158 0.020089
0.015873 0.000141 0.020006
0.0168 0.000139 0.020279
0.016005 0.000141 0.020367
0.016136 0.000144 0.020285
0.016118 0.000155 0.020269
0.016053 0.000151 0.020382
0.016072 0.000153 0.021514
0.015893 0.000151 0.020384
0.01599 0.000151 0.020317
0.016919 0.000154 0.020074
0.015827 0.000154 0.020061
0.016187 0.000154 0.02002
0.015873 0.00015 0.020006
0.015866 0.000146 0.020042
0.015965 0.000163 0.020089
0.015907 0.000149 0.020033
0.015901 0.000149 0.020009
0.01589 0.000149 0.020022
0.015849 0.000145 0.02003
0.015879 0.000153 0.020049
0.015886 0.000149 0.02002
0.015862 0.000146 0.020032
0.015879 0.00015 0.020105
0.015851 0.000152 0.020086
0.015891 0.000157 0.020095
0.015853 0.000148 0.02002
0.015847 0.000146 0.02007
0.015969 0.000149 0.01998
0.015918 0.000148 0.020014
0.016079 0.000176 0.02013
0.015861 0.000151 0.02005
0.015843 0.000147 0.022348
0.01789 0.000158 0.02231
0.015825 0.000147 0.020021
0.015914 0.000156 0.019999
0.015797 0.000163 0.020181
0.015976 0.000146 0.020034
0.01598 0.000148 0.020063
0.015844 0.000148 0.020005
0.01591 0.000152 0.019983
0.015921 0.000164 0.020017
0.015847 0.000145 0.019969
0.01585 0.000148 0.019968
0.015861 0.00015 0.019995
0.015893 0.000152 0.020078
0.015857 0.000168 0.019992
0.015819 0.000148 0.019982
0.015828 0.000147 0.020003
0.015824 0.000146 0.020042
0.015865 0.000154 0.019992
0.015829 0.000152 0.019979
0.015807 0.00015 0.020007
0.015888 0.000147 0.020202
0.015832 0.000164 0.019984
0.015864 0.00015 0.020025
0.015846 0.000148 0.020008
0.01582 0.000145 0.022601
0.01656 0.000162 0.019967
0.015837 0.000149 0.020002
0.015968 0.000151 0.019979
0.015863 0.000149 0.020006
0.015869 0.000149 0.020045
0.015851 0.000163 0.019975
0.015849 0.000147 0.019972
0.01588 0.00015 0.019998
0.015899 0.000149 0.020009
0.015838 0.000138 0.019983
0.015841 0.000146 0.020077
0.015795 0.000136 0.020026
0.015855 0.000142 0.020039
0.015857 0.000137 0.020138
0.015812 0.000138 0.020003
0.015807 0.000154 0.019978
0.015822 0.000134 0.020003
0.015877 0.000142 0.020021
0.015814 0.000148 0.019991
0.015826 0.000136 0.020038
0.016005 0.000136 0.020043
0.01586 0.000135 0.019985
0.015911 0.000144 0.02004
0.015797 0.00015 0.020032
0.015812 0.000135 0.021282
0.015838 0.000153 0.020079
0.015825 0.000138 0.019982
0.015946 0.000141 0.019979
0.015811 0.00014 0.020005
0.01583 0.000143 0.019991
0.015985 0.000151 0.019992
0.015816 0.000134 0.019999
0.016799 0.000143 0.020249
0.016209 0.000141 0.022387
0.015942 0.000159 0.020292
0.016037 0.000142 0.02021
0.015992 0.000139 0.020217
0.016065 0.000144 0.020415
0.015956 0.000141 0.02044
0.015798 0.000141 0.023185
0.015919 0.00014 0.020102
0.015847 0.000137 0.020024
0.016155 0.000157 0.020257
0.015997 0.000141 0.020265
0.01601 0.000139 0.020303
0.016092 0.000146 0.02029
0.016059 0.000142 0.020191
0.015898 0.000144 0.019987
0.015943 0.000138 0.019999
0.017167 0.000164 0.022435
0.016498 0.000137 0.02026
0.015925 0.000136 0.02025
0.016059 0.000146 0.020336
0.016055 0.000139 0.020252
0.016008 0.00014 0.020399
0.016201 0.000152 0.02022
0.015927 0.000138 0.020206
0.015931 0.000142 0.02077
0.016042 0.000138 0.02027
0.016057 0.000148 0.020259
0.016015 0.000138 0.020268
0.016081 0.000138 0.020211
0.016206 0.000141 0.020368
0.015838 0.00014 0.020014
0.015815 0.000151 0.020148
0.015847 0.000136 0.019981
0.016568 0.000138 0.020254
0.016232 0.000143 0.02025
0.016067 0.000149 0.020284
0.015955 0.000137 0.020288
0.016159 0.000138 0.02033
0.016181 0.000149 0.019975
0.016057 0.000145 0.020474
0.01611 0.000138 0.021181
0.022062 0.000151 0.022469
0.01584 0.000139 0.019971
0.015883 0.000136 0.020143
0.015861 0.000154 0.019985
0.016171 0.000139 0.02007
0.015817 0.000137 0.020032
0.01584 0.000138 0.01998
0.015877 0.000134 0.020021
0.015868 0.00014 0.020057
0.015847 0.000135 0.019964
0.015841 0.000137 0.020092
0.015826 0.000141 0.020012
0.015809 0.000134 0.02001
0.015898 0.00014 0.019992
0.015836 0.000136 0.019979
0.015809 0.000136 0.020006
0.015804 0.000145 0.019981
0.015832 0.000139 0.019993
0.015898 0.000139 0.019991
0.01583 0.000135 0.020002
0.01586 0.000135 0.020036
0.015874 0.000147 0.020018
0.015819 0.000137 0.019982
0.015876 0.000139 0.019968
0.015827 0.00014 0.021596
0.017655 0.00015 0.020036
0.015858 0.000136 0.020029
0.015817 0.000134 0.022691
0.01714 0.000145 0.021983
0.015927 0.000142 0.020215
0.015884 0.000137 0.019955
0.015823 0.000134 0.019997
0.01583 0.000137 0.020002
0.01592 0.000153 0.020001
0.015796 0.00015 0.019964
0.015835 0.000162 0.020021
0.015823 0.000146 0.019982
0.015912 0.000147 0.019999
0.015851 0.000141 0.020014
0.015843 0.000151 0.019989
0.015842 0.000162 0.020032
0.015809 0.000147 0.020041
0.01581 0.000145 0.019974
0.015852 0.00014 0.01999
0.015819 0.000145 0.020061
0.015827 0.000138 0.019999
0.015936 0.000146 0.020019
0.015802 0.000145 0.020038
0.015833 0.000149 0.02003
0.016297 0.000254 0.022165
0.015833 0.000154 0.019989
0.015857 0.000149 0.019992
0.015828 0.000158 0.021034
0.016007 0.000158 0.020033
0.015853 0.000161 0.020176
0.015849 0.000148 0.020111
0.01595 0.000138 0.02008
0.015835 0.000146 0.019971
0.015975 0.00014 0.020135
0.015847 0.000159 0.023818
0.026153 0.00022 0.033421
0.02617 0.000195 0.021431
0.015893 0.000139 0.020089
0.015905 0.000139 0.020007
0.015872 0.000134 0.020024
0.015841 0.000134 0.020084
0.015823 0.000138 0.019997
0.015949 0.000135 0.020001
0.015891 0.000138 0.020045
0.015899 0.000136 0.020074
0.01587 0.000134 0.020029
0.01586 0.000134 0.020019
0.015853 0.000135 0.020045
0.016971 0.000151 0.020509
0.015844 0.000154 0.020024
0.015817 0.000137 0.020019
0.015844 0.000133 0.020082
0.015874 0.000136 0.020038
0.015938 0.000142 0.020059
0.01586 0.000146 0.020078
0.015828 0.000133 0.020051
0.015872 0.000133 0.02007
0.015884 0.000144 0.020094
0.015894 0.000142 0.02009
0.015902 0.000152 0.020022
0.015843 0.000133 0.020037
0.015839 0.000135 0.020049
0.015879 0.000136 0.020053
0.01594 0.00014 0.020056
0.015889 0.000144 0.020017
0.015831 0.000133 0.02008
0.015833 0.000134 0.030217
0.015837 0.000136 0.019982
0.01588 0.000142 0.020042
0.01592 0.000152 0.020079
0.015851 0.000135 0.020045
0.015883 0.000137 0.020053
0.015838 0.000135 0.020025
0.017898 0.000179 0.020545
0.015856 0.000137 0.02007
0.015874 0.000157 0.01999
0.015898 0.000139 0.02002
0.015904 0.000137 0.020052
0.015972 0.000143 0.020094
0.015866 0.000135 0.020094
0.015871 0.000151 0.020028
0.021582 0.000195 0.033387
0.017432 0.00015 0.020093
0.015831 0.000141 0.020037
0.015808 0.000158 0.020103
0.015827 0.000137 0.020018
0.015906 0.000137 0.020017
0.015863 0.000135 0.020035
0.015893 0.00014 0.02002
0.015828 0.000145 0.02009
0.015831 0.00014 0.020007
0.015899 0.000136 0.019994
0.015863 0.000132 0.020058
0.01588 0.000143 0.020038
0.015947 0.000152 0.020069
0.015876 0.000136 0.02
0.015846 0.000134 0.020024
0.015849 0.000133 0.020667
0.017835 0.000145 0.020026
0.015854 0.000137 0.020023
0.015917 0.000136 0.02002
0.015887 0.000139 0.020671
0.016012 0.000148 0.020094
0.015899 0.000145 0.020001
0.015818 0.000142 0.020014
0.015905 0.000138 0.020019
0.015852 0.000139 0.020153
0.015878 0.00014 0.020051
0.015904 0.000143 0.020002
0.015966 0.000134 0.020017
0.015839 0.000135 0.020042
0.015883 0.00014 0.020022
0.015823 0.000135 0.020041
0.015896 0.00014 0.020005
0.015849 0.000139 0.020052
0.015846 0.000146 0.020034
0.015878 0.000137 0.019996
0.015828 0.000137 0.020001
0.015936 0.000142 0.020037
0.01592 0.000137 0.020019
0.015866 0.000146 0.020072
0.015879 0.000139 0.019997
0.015841 0.000141 0.021365
0.017361 0.000143 0.020039
0.015839 0.000138 0.020033
0.015861 0.000135 0.02004
0.015878 0.000149 0.020159
0.016156 0.000139 0.020092
0.015943 0.000141 0.020071
0.015859 0.000136 0.02006
0.015871 0.000139 0.02003
0.015946 0.000136 0.020075
0.015842 0.000135 0.020025
0.015921 0.000144 0.020017
0.015839 0.000138 0.020035
0.015863 0.000136 0.020033
0.01596 0.00015 0.020056
0.015839 0.000137 0.020023
0.015983 0.000143 0.020007
0.015875 0.000141 0.020071
0.015821 0.000134 0.019981
0.015846 0.000146 0.020009
0.015809 0.000136 0.019996
0.015902 0.000145 0.019979
0.015908 0.000138 0.020002
0.015792 0.000137 0.019996
0.015818 0.000148 0.020001
0.015844 0.000136 0.021542
0.017188 0.000144 0.019977
0.015828 0.000146 0.02002
0.016456 0.000148 0.02001
0.015853 0.000139 0.02
0.015869 0.000137 0.020123
0.015891 0.000142 0.019985
0.015838 0.000137 0.020082
0.015857 0.000138 0.019959
0.015847 0.000136 0.020082
0.015824 0.000137 0.019945
0.015894 0.000143 0.01997
0.015806 0.000136 0.020055
0.015811 0.000141 0.020009
0.015848 0.00014 0.019978
0.015795 0.000134 0.020032
0.015882 0.000141 0.019967
0.015809 0.000137 0.020026
0.015884 0.000141 0.019985
0.015868 0.000134 0.020005
0.015807 0.000135 0.020065
0.015877 0.000142 0.019979
0.015906 0.000136 0.020006
0.015857 0.000135 0.019969
0.015838 0.000136 0.019985
0.015813 0.000135 0.021849
0.016005 0.000161 0.02014
0.015826 0.00014 0.020015
0.015966 0.000139 0.020034
0.01584 0.000152 0.020026
0.015873 0.000135 0.020025
0.01595 0.000158 0.020114
0.015813 0.000138 0.020007
0.015854 0.000139 0.020042
0.015807 0.000146 0.020047
0.015835 0.000134 0.019978
0.015946 0.000156 0.020003
0.015802 0.000137 0.020036
0.015819 0.000135 0.019971
0.015869 0.000137 0.019973
0.015798 0.000142 0.020004
0.015888 0.000141 0.020001
0.015807 0.000139 0.019999
0.015807 0.00014 0.01996
0.015924 0.000137 0.019976
0.015834 0.000134 0.020019
0.01588 0.000143 0.019988
0.015883 0.000139 0.020012
0.015816 0.000135 0.02
0.015858 0.000136 0.020022
0.015854 0.000134 0.02217
0.01787 0.000149 0.021613
0.015864 0.000151 0.020021
0.015868 0.000138 0.020002
0.015854 0.000135 0.020012
0.015874 0.000138 0.020092
0.01596 0.00014 0.01999
0.015863 0.000139 0.020043
0.015856 0.000139 0.02004
0.015855 0.000136 0.020161
0.015871 0.000136 0.020111
0.015913 0.000141 0.020041
0.015849 0.00015 0.020036
0.015844 0.000136 0.020063
0.0159 0.000137 0.020033
0.015881 0.000135 0.020032
0.015893 0.000144 0.01997
0.015849 0.000139 0.020093
0.015865 0.000137 0.019995
0.015871 0.000133 0.019995
0.01589 0.000135 0.020092
0.015925 0.000143 0.020088
0.015865 0.000138 0.020055
0.015874 0.000141 0.019998
0.015856 0.000138 0.020024
0.015841 0.000206 0.022679
0.015956 0.000143 0.020025
0.015828 0.000137 0.020027
0.01599 0.000147 0.01998
0.015889 0.000149 0.020162
0.015868 0.000142 0.020069
0.015894 0.000144 0.020057
0.01583 0.000138 0.020016
0.015892 0.00014 0.02001
0.01586 0.000146 0.020044
0.015882 0.000139 0.02006
0.015881 0.000142 0.020043
0.015831 0.000135 0.020007
0.01582 0.000136 0.02003
0.015863 0.000154 0.020015
0.015826 0.000149 0.02157
0.015862 0.000142 0.020021
0.015846 0.000138 0.020091
0.026146 0.000199 0.033324
0.026142 0.000199 0.021423
0.015911 0.000143 0.020051
0.015866 0.000157 0.020035
0.025394 0.0002 0.023135
0.01588 0.000137 0.020626
0.016528 0.000142 0.020036
0.015879 0.00014 0.020026
0.015892 0.00014 0.022836
0.015903 0.000149 0.020028
0.015846 0.000143 0.020046
0.015974 0.000141 0.020087
0.015869 0.000141 0.02001
0.015918 0.000154 0.020061
0.015843 0.000138 0.020022
0.015903 0.000142 0.020005
0.017831 0.000202 0.026835
0.015895 0.000136 0.020041
0.015901 0.000137 0.020071
0.015932 0.000132 0.020071
0.015945 0.000135 0.020056
0.015877 0.000136 0.020022
0.015897 0.000132 0.020177
0.015913 0.00014 0.020041
0.015927 0.000133 0.020039
0.01593 0.000133 0.02013
0.016034 0.000132 0.02005
0.015898 0.000131 0.020094
0.01591 0.000149 0.020058
0.015908 0.000131 0.020007
0.01586 0.000131 0.022129
0.015872 0.000132 0.020059
0.015923 0.000131 0.020041
0.016086 0.00014 0.0202
0.015891 0.000147 0.020096
0.015878 0.000133 0.020194
0.015971 0.000132 0.020086
0.015907 0.000135 0.020144
0.015908 0.000137 0.020042
0.015866 0.000149 0.020116
0.015902 0.00013 0.020123
0.015981 0.000133 0.020045
0.01589 0.000135 0.02009
0.015952 0.000137 0.020095
0.015921 0.000147 0.020003
0.015877 0.00013 0.020077
0.015902 0.000133 0.020009
0.01594 0.000131 0.020071
0.01594 0.000135 0.020126
0.015924 0.000148 0.020038
0.015894 0.000131 0.020054
0.01595 0.000133 0.020078
0.015897 0.000142 0.020083
0.015921 0.000136 0.020086
0.015926 0.000145 0.020069
0.015888 0.000136 0.022536
0.015981 0.000132 0.020131
0.015878 0.000136 0.020061
0.01599 0.000146 0.020042
0.016011 0.000134 0.020061
0.015865 0.000132 0.020166
0.016005 0.000146 0.020077
0.015891 0.000133 0.020054
0.015911 0.000137 0.020036
0.015937 0.000133 0.020122
0.015894 0.000132 0.020093
0.015866 0.000146 0.020043
0.015886 0.000133 0.02007
0.015924 0.000138 0.020213
0.016066 0.000134 0.020173
0.015914 0.000132 0.020082
0.016008 0.000132 0.020045
0.015881 0.000131 0.020083
0.015952 0.000137 0.020073
0.015941 0.000132 0.020124
0.015914 0.000132 0.020255
0.015947 0.000132 0.020097
0.015915 0.000131 0.020173
0.016037 0.000138 0.020046
0.015951 0.000132 0.020082
0.016161 0.000199 0.022584
0.015894 0.00013 0.020139
0.015887 0.000134 0.020083
0.015918 0.000137 0.020058
0.015924 0.000133 0.020079
0.015912 0.000132 0.02019
0.015952 0.000134 0.020135
0.015912 0.000132 0.020097
0.015947 0.000135 0.020092
0.015938 0.000146 0.020116
0.015892 0.000131 0.020091
0.015904 0.00013 0.020136
0.015941 0.00013 0.020081
0.015971 0.000138 0.020124
0.015943 0.000132 0.020042
0.015893 0.000135 0.020154
0.015935 0.000143 0.020095
0.015918 0.00013 0.020102
0.01592 0.000138 0.02008
0.016002 0.000132 0.0201
0.015931 0.000131 0.020178
0.016052 0.00015 0.02009
0.015898 0.000132 0.020121
0.015943 0.000139 0.020103
0.015942 0.000132 0.020072
0.016746 0.000136 0.022046
0.015913 0.000131 0.020076
0.015877 0.000137 0.020088
0.015965 0.000137 0.020043
0.016018 0.000132 0.020192
0.015869 0.00013 0.020174
0.015938 0.000134 0.020081
0.015908 0.00013 0.020102
0.015978 0.000136 0.020103
0.01595 0.000134 0.020153
0.015877 0.000133 0.020067
0.015961 0.000131 0.020067
0.015903 0.000131 0.020082
0.015948 0.000136 0.020087
0.015901 0.000152 0.020074
0.015886 0.00013 0.020071
0.015902 0.000131 0.02012
0.01591 0.000132 0.020049
0.015936 0.000135 0.02013
0.015908 0.000143 0.020128
0.015905 0.000132 0.020173
0.015934 0.000131 0.020133
0.015943 0.000133 0.020102
0.015903 0.000137 0.020084
0.015953 0.000148 0.020107
0.017293 0.000137 0.02253
0.015955 0.000133 0.020126
0.015893 0.000132 0.020031
0.016105 0.00014 0.020204
0.016043 0.000139 0.020129
0.015949 0.000146 0.020161
0.015914 0.000132 0.020111
0.015893 0.000135 0.020179
0.015908 0.000142 0.020104
0.015885 0.000133 0.020195
0.015962 0.000136 0.020108
0.017496 0.000138 0.020692
0.016435 0.000137 0.020041
0.015939 0.000138 0.020279
0.015887 0.000145 0.020333
0.016084 0.000134 0.020179
0.015971 0.00015 0.020116
0.042357 0.00026 0.033549
0.015948 0.000142 0.020111
0.015926 0.000136 0.020152
0.015932 0.000135 0.020133
0.017295 0.000131 0.0323
0.018715 0.000132 0.020117
0.016075 0.000137 0.020056
0.015875 0.000133 0.020089
0.015871 0.000131 0.020145
0.015964 0.000137 0.020052
0.015882 0.000137 0.020045
0.015943 0.000139 0.020126
0.015848 0.000138 0.020049
0.015929 0.000138 0.020086
0.015867 0.000136 0.020036
0.015905 0.000134 0.020062
0.015913 0.000142 0.02006
0.015943 0.000136 0.02005
0.015868 0.000136 0.020081
0.024148 0.000202 0.03336
0.026119 0.000202 0.033404
0.026156 0.000204 0.028491
0.015994 0.000139 0.020046
0.015906 0.000137 0.02012
0.01585 0.00014 0.020122
0.015949 0.000134 0.020086
0.015882 0.000155 0.022231
0.025797 0.000199 0.023853
0.01588 0.000137 0.020045
0.016968 0.000198 0.033331
0.026354 0.000199 0.033348
0.02622 0.000218 0.033346
0.02619 0.000195 0.033346
0.026281 0.000196 0.033353
0.026093 0.000196 0.033366
0.026085 0.000198 0.033246
0.015941 0.000143 0.020044
0.015869 0.000135 0.02008
0.01585 0.000136 0.020101
0.01586 0.000149 0.02005
0.015888 0.000138 0.019985
0.015913 0.000139 0.020051
0.015872 0.00014 0.020041
0.015871 0.000137 0.020071
0.015902 0.000154 0.020053
0.015881 0.000136 0.019969
0.015914 0.000142 0.02009
0.017563 0.000144 0.022497
0.015845 0.000136 0.020072
0.015866 0.000138 0.020043
0.015978 0.000138 0.020122
0.0159 0.00014 0.020025
0.01591 0.000138 0.020089
0.015852 0.000137 0.020036
0.015844 0.000138 0.020019
0.015883 0.000136 0.020065
0.015907 0.000141 0.02011
0.015858 0.000138 0.020049
0.015863 0.000135 0.020043
0.015862 0.000134 0.020041
0.015914 0.000138 0.020077
0.015904 0.000141 0.020038
0.015877 0.000134 0.02069
0.015863 0.000136 0.020091
0.015871 0.000134 0.020043
0.015934 0.000147 0.020149
0.015904 0.000143 0.020007
0.015894 0.000148 0.020112
0.015868 0.000136 0.020051
0.015914 0.000133 0.020069
0.015916 0.000135 0.020027
0.015888 0.000141 0.020053
0.01703 0.000137 0.020049
0.015889 0.000138 0.02008
0.015864 0.000136 0.020042
0.015983 0.000152 0.020064
0.015985 0.000142 0.020145
0.015869 0.00014 0.020156
0.015895 0.000138 0.020038
0.015868 0.000135 0.020055
0.015899 0.000147 0.020146
0.015929 0.000142 0.020118
0.015877 0.000136 0.020019
0.015884 0.000135 0.020069
0.015885 0.000135 0.020029
0.0159 0.000135 0.020074
0.016091 0.00016 0.020197
0.015881 0.000158 0.020159
0.015866 0.000136 0.020072
0.015846 0.000151 0.020072
0.015885 0.000137 0.020045
0.015976 0.000157 0.020029
0.015878 0.00014 0.020142
0.01589 0.000138 0.020087
0.015931 0.000148 0.020028
0.015913 0.000134 0.020138
0.015973 0.000154 0.020393
0.017854 0.000139 0.020035
0.015886 0.000135 0.020056
0.015885 0.000135 0.020063
0.01592 0.000136 0.020049
0.015935 0.00014 0.02006
0.015934 0.00014 0.020132
0.015885 0.000136 0.020068
0.015913 0.000135 0.019998
0.015898 0.000134 0.02006
0.01594 0.000142 0.020082
0.015856 0.000138 0.020027
0.015878 0.000138 0.020453
0.015911 0.000144 0.020045
0.015906 0.00014 0.020145
0.015963 0.000142 0.020022
0.015886 0.000143 0.020045
0.015857 0.000148 0.020083
0.015953 0.00014 0.0201
0.015889 0.000136 0.020037
0.015953 0.000142 0.020018
0.015984 0.000141 0.020026
