0 0.000165609
50 -0.000895939
100 -9.7681e-05
150 -0.000131236
200 0.000239179
250 -0.00231967
300 0.000425978
350 0.00232443
400 0.00154598
450 -0.000265464
500 -0.000788134
550 -9.7681e-05
600 0.00196874
650 0.000858668
700 0.00177746
750 0.000424069
800 0.0023796
850 -0.00131424
900 -0.000895939
950 -0.000825805
1000 -0.00144467
1050 -0.000265464
1100 0.000564602
1150 0.00133207
1200 0.00312111
1250 -2.47358e-05
1300 -0.00188511
1350 0.000564602
1400 0.000363083
1450 0.00148954
1500 -5.19296e-05
1550 -0.000790422
1600 0.000858668
1650 -0.00269407
1700 -8.91265e-05
1750 -0.000788134
1800 -0.000461649
1850 0.00199942
1900 0.000564602
1950 0.00148954
2000 0.0023796
2050 -0.00190784
2100 0.00104587
2150 0.00148954
2200 -0.00167938
2250 0.000165609
2300 -0.000899681
2350 0.00117442
2400 0.00209813
2450 0.00177746
2500 -0.000461649
2550 0.00239579
2600 -0.00159088
2650 0.00196874
2700 0.00154598
2750 -0.00109087
2800 0.000564602
2850 -0.00217104
2900 -7.23124e-05
2950 -0.000762938
3000 -5.19296e-05
3050 -7.23124e-05
3100 -0.00167938
3150 0.00247473
3200 -0.00144467
3250 -0.00159088
3300 0.000977492
3350 -0.00190784
3400 -0.00148287
3450 -0.00109087
3500 -0.00255237
3550 0.000522532
3600 0.000887999
3650 0.000331425
3700 0.00104587
3750 0.00140573
3800 2.3957e-05
3850 -0.000899681
3900 0.000887999
3950 -0.000227124
4000 -0.00321763
4050 0.00196874
4100 -0.00182085
4150 0.00160005
4200 0.000617298
4250 -0.000941602
4300 -0.00131424
4350 0.00239579
4400 0.00191588
4450 -0.00148287
4500 0.00223048
4550 -0.00102032
4600 0.00110656
4650 0.00202104
4700 0.00231753
4750 0.0023796
4800 -0.00189197
4850 -2.47358e-05
4900 -0.000353561
4950 0.00202104
5000 -0.000899681
5050 0.00223048
5100 -0.000825805
5150 -0.00269346
5200 0.000410925
5250 1.28419e-05
5300 0.00133207
5350 0.00191588
5400 0.000901321
5450 0.0031584
5500 -0.00214856
5550 -0.00102032
5600 -0.00159088
5650 -0.00186808
5700 0.000816493
5750 -2.47358e-05
5800 -0.00188511
5850 0.0023796
5900 0.000425978
5950 0.00231753
6000 -0.00137613
6050 -0.000788134
6100 0.00209813
6150 0.00126678
6200 0.00133207
6250 0.00148954
6300 -0.00189197
6350 -0.00196348
6400 -0.00190784
6450 -0.000895939
6500 -0.000762938
6550 0.00164201
6600 0.00199942
6650 0.000617298
6700 0.0031584
6750 0.00160005
6800 0.00239579
6850 -0.000438267
6900 0.00110656
6950 0.000363083
7000 -8.91265e-05
7050 -9.7681e-05
7100 0.000522532
7150 0.000424069
7200 0.00133207
7250 0.00239579
7300 0.000424069
7350 2.3957e-05
7400 -0.000438267
7450 -0.00102032
7500 -0.000353561
7550 0.00225345
7600 0.000424069
7650 -0.000556463
7700 0.00199942
7750 0.00202104
7800 0.00312111
7850 0.000165609
7900 0.00104587
7950 0.000613792
8000 -0.00102032
8050 0.00191588
8100 -0.000895939
8150 -0.000941602
8200 0.00209813
8250 0.0023796
8300 0.000424069
8350 0.000522532
8400 0.00239579
8450 0.00133207
8500 0.000858668
8550 0.000165609
8600 0.00209813
8650 -0.000788134
8700 -0.000941602
8750 -0.00188511
8800 -0.00219121
8850 -0.00255237
8900 0.000857388
8950 0.000613792
9000 -2.47358e-05
9050 -0.00159088
9100 -0.00206159
9150 -0.00311256
9200 0.00104587
9250 0.00196874
9300 -0.000899681
9350 -0.00216626
9400 -0.00206159
9450 0.00117442
9500 -0.00189197
9550 0.00225345
9600 0.00225345
9650 -0.00102032
9700 0.000165609
9750 0.00104587
9800 -0.00206159
9850 0.000522532
9900 0.00231753
9950 -0.000556463
10000 -0.000489698
10050 -0.000489698
10100 -0.00109087
10150 -0.00219121
10200 0.00247473
10250 0.00104587
10300 0.000887999
10350 0.00177746
10400 -0.00131424
10450 -0.00189197
10500 0.00115974
10550 -0.00214856
10600 -0.00102032
10650 -0.000265464
10700 0.000816493
10750 0.00239579
10800 0.00196874
10850 0.000617298
10900 -0.00148287
10950 -0.00217104
11000 0.000816493
11050 -5.19296e-05
11100 -8.91265e-05
11150 0.000887999
11200 -0.000788134
11250 0.000239179
11300 0.00106881
11350 0.000613792
11400 -0.00215348
11450 -0.000489698
11500 0.00115974
11550 0.00115974
11600 0.00173807
11650 0.00104329
11700 0.0015514
11750 -0.000131236
11800 0.000331425
11850 -0.00321763
11900 -0.00182085
11950 2.3957e-05
12000 -0.00255237
12050 -0.00186808
12100 -0.000996228
12150 0.000816493
12200 0.000613792
12250 0.00065394
12300 0.00232443
12350 -9.7681e-05
12400 -0.000461649
12450 -0.00159088
12500 -0.00269346
12550 0.00191588
12600 -0.000941602
12650 -0.00109087
12700 0.000816493
12750 0.00126678
12800 -0.000825805
12850 0.00196874
12900 0.000613792
12950 0.00104329
13000 -0.00102032
13050 -0.00196348
13100 0.00148954
13150 -0.00182085
13200 -0.00189197
13250 -0.000461649
13300 0.000165609
13350 -0.00109087
13400 0.00160005
13450 0.000410925
13500 0.00247473
13550 -0.00189197
13600 0.000977492
13650 -0.000899681
13700 -0.00131424
13750 -8.91265e-05
13800 -0.00188511
13850 0.00209813
13900 -0.000489698
13950 -0.000895939
14000 0.00160005
14050 -0.000131236
14100 -0.00217104
14150 -0.00345591
14200 0.000858668
14250 -0.000489698
14300 -0.00190784
14350 -8.91265e-05
14400 -0.00311256
14450 -0.000899681
14500 0.00173807
14550 -0.000788134
14600 0.00196874
14650 -5.19296e-05
14700 0.000165609
14750 0.00164201
14800 0.00209813
14850 0.00104329
14900 0.00247473
14950 0.00140573
15000 0.00154598
15050 -0.00269407
15100 0.00110656
15150 0.00126678
15200 -0.000996228
15250 0.00239579
15300 -0.000265464
15350 0.00177746
15400 -0.000131236
15450 0.00126678
15500 -0.000996228
15550 -0.00102032
15600 0.000564602
15650 0.000424069
15700 -0.000825805
15750 -0.000438267
15800 -0.000353561
15850 0.000425978
15900 0.000564602
15950 0.00239579
16000 0.0031584
16050 -0.000895939
16100 0.00110656
16150 -0.00311256
16200 0.000331425
16250 -0.000265464
16300 0.00173807
16350 -9.7681e-05
16400 -0.000762938
16450 -0.00214856
16500 -0.00167938
16550 0.00209813
16600 -0.000353561
16650 -0.00214856
16700 -0.00219121
16750 0.00115974
16800 -8.91265e-05
16850 -0.00311256
16900 -0.00311256
16950 0.00065394
17000 -0.00190784
17050 -0.000788134
17100 -0.00137613
17150 -9.7681e-05
17200 1.28419e-05
17250 0.000887999
17300 -0.000790422
17350 -0.000788134
17400 -0.00109087
17450 -0.000895939
17500 0.000522532
17550 0.00231753
17600 -0.000788134
17650 -0.00219121
17700 0.00199942
17750 -0.00188511
17800 0.000363083
17850 1.28419e-05
17900 0.00247473
17950 -0.00190784
18000 -0.00345591
18050 0.00191588
18100 -2.47358e-05
18150 0.00209813
18200 -0.000941602
18250 -0.00206159
18300 0.00154598
18350 -0.00167938
18400 -0.00167938
18450 0.00106881
18500 0.00117442
18550 -0.000461649
18600 0.000410925
18650 0.00202104
18700 -0.00311256
18750 0.0015514
18800 -0.00167938
18850 -5.19296e-05
18900 -0.00345591
18950 0.00191588
19000 -0.000265464
19050 0.000857388
19100 0.000363083
19150 -0.00109087
19200 0.00133207
19250 0.00232443
19300 0.000410925
19350 0.00106881
19400 -0.00345591
19450 -0.000788134
19500 0.00196874
19550 0.00110656
19600 0.000858668
19650 -0.000941602
19700 0.0002703
19750 0.00232443
19800 -0.000895939
19850 0.00177746
19900 0.00239579
19950 0.000816493
20000 0.00173807
20050 0.000165609
20100 0.000165609
