0 349923
1 331997
2 313476
3 295271
4 276881
5 258258
6 239804
7 221111
8 202592
9 183355
10 164802
11 147250
12 130332
13 113745
14 97651.3
15 79988.1
16 61668.8
17 44021.4
18 26810.2
19 10143.8
20 -5522.67
21 -20481.2
22 -35121.6
23 -48762
24 -61402.5
25 -73289.2
26 -85912.6
27 -97741.6
28 -110245
29 -122834
30 -134423
31 -145464
32 -156003
33 -165541
34 -174694
35 -184875
36 -194304
37 -202732
38 -210161
39 -216622
40 -223062
41 -228533
42 -233941
43 -238365
44 -242768
45 -246170
46 -248573
47 -250567
48 -251976
49 -252384
50 -251792
51 -250507
52 -248853
53 -246200
54 -242546
55 -238760
56 -235049
57 -230366
58 -224684
59 -218001
60 -210318
61 -201636
62 -191953
63 -181511
64 -170792
65 -159074
66 -146355
67 -132637
68 -118147
69 -103977
70 -90194
71 -75472.4
72 -59750.8
73 -43029.2
74 -25307.7
75 -6586.09
76 12640.8
77 30576.6
78 49389.1
79 68256.4
80 88046.9
81 108648
82 129420
83 150602
84 172348
85 195093
86 218085
87 241283
88 264039
89 286300
90 307682
91 328485
92 347975
93 366297
94 376387
95 379889
96 380246
97 378537
98 373170
99 363494
