0 -1192.46
1 -893.42
2 -1052.85
3 -1042.32
4 -960.683
5 -949.652
6 -1065.39
7 -1091.31
8 -963.651
9 -1108.06
10 -968.943
11 -909.131
12 -1275.1
13 -872.254
14 -906.515
15 -1013.82
16 -940.177
17 -856.761
18 -1174.66
19 -890.576
20 -784.353
21 -1186.06
22 -1049.54
23 -958.049
24 -1029.54
25 -971.768
26 -1041.02
27 -1017.66
28 -1051.86
29 -885.144
30 -1018.71
31 -1028.6
32 -972.686
33 -984.14
34 -1007.99
35 -1061.87
36 -906.702
37 -1119.71
38 -911.585
39 -942.928
40 -1039.07
41 -981.55
42 -1029.45
43 -1009.64
44 -972.933
45 -1041.42
46 -1015.74
47 -981.262
48 -964.745
49 -1006.5
50 -1013.76
51 -1001.39
52 -981.611
53 -1028.04
54 -991.963
55 -969.269
56 -1015.73
57 -1034.2
58 -1038.97
59 -948.823
60 -961.465
61 -1046.56
62 -970.716
63 -1021.26
64 -920.767
65 -1086.23
66 -971.005
67 -978.675
68 -1058.88
69 -987.447
70 -825.896
71 -1338.15
72 -762.951
73 -997.904
74 -886.124
75 -1126.2
76 -1044.35
77 -1007.8
78 -986.621
79 -982.631
80 -1004.37
81 -1023.16
82 -976.842
83 -1010.59
84 -989.407
85 -1056.76
86 -990.807
87 -963.43
88 -1099.6
89 -853.395
90 -927.633
91 -1129.69
92 -951.67
93 -952.004
94 -865.918
95 -1094.08
96 -858.637
97 -1131.36
98 -1020.79
99 -1014.49
