0 493172
5 478834
10 441980
15 386236
20 317093
25 241357
30 166487
35 99858.5
40 48038.7
45 16141.8
50 7327.09
55 22490.2
60 60176.4
65 116726
70 186605
75 262983
80 338445
85 405665
90 458144
95 490858
100 500677
105 486655
110 450527
115 396042
120 328651
125 255063
130 183116
135 119751
140 70797.7
145 42296.7
150 37271.8
155 55428.6
160 96324.1
165 157479
170 232285
175 312995
180 391780
185 459567
190 510562
195 536859
200 538128
205 514868
210 469595
215 408092
220 337932
225 264918
230 195662
235 138811
240 98655.9
245 78434.1
250 82272
255 109575
260 156839
265 221537
270 297969
275 378648
280 456573
285 523784
290 575360
295 606711
300 615563
305 601987
310 566739
315 515779
320 453959
325 384772
330 313127
335 248339
340 202900
345 179239
350 178779
355 205516
360 259378
365 334885
370 417120
375 510761
380 598098
385 676380
390 739697
395 769292
400 769633
405 741601
410 685461
415 610338
420 527148
425 442976
430 368949
435 314007
440 280845
445 264784
450 274422
455 315579
460 380837
465 461692
470 552414
475 646073
480 734653
485 814006
490 876665
495 919516
500 939621
505 936631
510 914098
515 876102
520 827535
525 763549
530 691520
535 623877
540 573525
545 527017
550 501916
555 500385
560 516580
565 539234
570 598534
575 687050
580 788528
585 865358
590 928776
595 970508
600 995966
605 1.00151e+06
610 986895
615 954364
620 910190
625 864112
630 818294
635 779167
640 750865
645 739234
650 745636
655 778442
660 837485
665 917480
670 1.01366e+06
675 1.10833e+06
680 1.19212e+06
685 1.26676e+06
690 1.32229e+06
695 1.3496e+06
700 1.35928e+06
705 1.3531e+06
710 1.33027e+06
715 1.29508e+06
720 1.24585e+06
725 1.18068e+06
730 1.12867e+06
735 1.08729e+06
740 1.07809e+06
745 1.04968e+06
750 1.02188e+06
755 1.03419e+06
760 1.0705e+06
765 1.13958e+06
770 1.1937e+06
775 1.2365e+06
780 1.27168e+06
785 1.2724e+06
790 1.2641e+06
795 1.2476e+06
800 1.22138e+06
805 1.18338e+06
810 1.13825e+06
815 1.08721e+06
820 1.02718e+06
825 968933
830 929113
835 915301
840 933843
845 979081
850 1.05867e+06
855 1.15805e+06
860 1.27373e+06
865 1.39301e+06
870 1.52423e+06
875 1.65152e+06
880 1.73662e+06
885 1.77728e+06
890 1.79418e+06
895 1.78793e+06
900 1.74031e+06
905 1.67538e+06
910 1.60451e+06
915 1.52959e+06
920 1.45554e+06
925 1.36318e+06
930 1.26911e+06
935 1.20405e+06
940 1.13614e+06
945 1.07698e+06
950 1.01966e+06
955 974490
960 967732
965 984610
970 1.03339e+06
975 1.10359e+06
980 1.16667e+06
985 1.23014e+06
990 1.28288e+06
995 1.31442e+06
