0 0
1 -95.3639
2 -855.782
3 1490.19
4 878.361
5 -708.673
6 -524.03
7 279.831
8 -731.033
9 -1588.87
10 1541.02
11 62.7632
12 232.645
13 563.109
14 110.794
15 -1455.32
16 -280.246
17 1797.83
18 986.743
19 1009.57
20 -208.925
21 1317.02
22 -1509.78
23 -1955.97
24 686.275
25 755.831
26 -630.201
27 -1119.16
28 348.765
29 946.715
30 -357.565
31 -1729.52
32 -375.743
33 523.362
34 33.1668
35 565.53
36 -361.969
37 45.6444
38 -339.763
39 135.623
40 802.176
41 21.3709
42 -43.4096
43 -174.773
44 -28.8114
45 -142.911
46 98.0257
47 120.21
48 36.1093
49 -48.7286
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0
62 0
63 0
64 0
65 0
66 0
67 0
68 0
69 0
70 0
71 0
72 0
73 0
74 0
75 0
76 0
77 0
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
