0 -5353.92
1 -1595.92
2 -683.789
3 -1184.46
4 -1233.75
5 -830.156
6 -1239.74
7 -825.104
8 -1719.09
9 -314.912
10 0
11 -365.434
12 -669.566
13 -505.911
14 -2569.85
15 -1656.16
16 -328.073
17 -563.763
18 -455.237
19 0
20 -292.119
21 -681.881
22 0
23 0
24 -246.305
25 -1736.69
26 -205.616
27 -1673.9
28 -1086.48
29 0
30 -451.638
31 -497.362
32 0
33 -614.048
34 -2029.16
35 -246.793
36 0
37 0
38 -32.7965
39 -979.203
40 -30.5663
41 -936.434
42 -17.3356
43 -977.664
44 0
45 0
46 -591.988
47 -414.012
48 0
49 0
50 -305.89
51 -632.11
52 0
53 0
54 -867.87
55 -1074.18
56 -28.9476
57 0
58 0
59 0
60 0
61 0
62 -240.144
63 -723.856
64 0
65 0
66 0
67 -228.975
68 -1319.81
69 -1386.68
70 -61.536
71 0
72 0
73 0
74 0
75 -494.704
76 -2291.1
77 -123.194
78 -945.369
79 -76.6313
80 -189.986
81 -828.014
82 -590.373
83 -436.627
84 0
85 -754.092
86 -793.84
87 -1441.07
88 -1496.15
89 -1878.07
90 -1579.85
91 -2311.54
92 -2169.96
93 -9230.17
94 -7589.7
95 -4143.78
96 -3065.93
97 -4658.38
98 -5309.08
99 -4895.56
